JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2456680.651204,11.405,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.318,Z,,11.120,,SN 2014J,AAVSO,STD,,,,
2456680.651667,11.420,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.317,Z,,11.143,,SN 2014J,AAVSO,STD,,,,
2456680.651823,11.379,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.319,Z,12.295,13.461,,SN 2014J,AAVSO,STD,,,,
2456680.652141,11.412,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.316,Z,,11.118,,SN 2014J,AAVSO,STD,,,,
2456680.652471,11.369,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.317,Z,12.289,13.432,,SN 2014J,AAVSO,STD,,,,
2456680.652581,11.397,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.315,Z,,11.122,,SN 2014J,AAVSO,STD,,,,
2456680.653056,11.406,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.313,Z,,11.122,,SN 2014J,AAVSO,STD,,,,
2456680.653131,11.366,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.316,Z,12.309,13.452,,SN 2014J,AAVSO,STD,,,,
2456680.653495,11.415,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.312,Z,,11.134,,SN 2014J,AAVSO,STD,,,,
2456680.653791,11.375,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.314,Z,12.310,13.477,,SN 2014J,AAVSO,STD,,,,
2456680.653970,11.421,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.311,Z,,11.129,,SN 2014J,AAVSO,STD,,,,
2456680.654421,11.426,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.310,Z,,11.131,,SN 2014J,AAVSO,STD,,,,
2456680.654439,11.357,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.312,Z,12.310,13.465,,SN 2014J,AAVSO,STD,,,,
2456680.654896,11.410,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.309,Z,,11.135,,SN 2014J,AAVSO,STD,,,,
2456680.655098,11.361,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.311,Z,12.310,13.463,,SN 2014J,AAVSO,STD,,,,
2456680.655347,11.407,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.308,Z,,11.135,,SN 2014J,AAVSO,STD,,,,
2456680.655758,11.377,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.309,Z,12.291,13.430,,SN 2014J,AAVSO,STD,,,,
2456680.655810,11.403,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.307,Z,,11.120,,SN 2014J,AAVSO,STD,,,,
2456680.656285,11.432,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.306,Z,,11.118,,SN 2014J,AAVSO,STD,,,,
2456680.656418,11.365,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.308,Z,12.309,13.470,,SN 2014J,AAVSO,STD,,,,
2456680.656748,11.391,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.305,Z,,11.111,,SN 2014J,AAVSO,STD,,,,
2456680.657078,11.363,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.306,Z,12.311,13.470,,SN 2014J,AAVSO,STD,,,,
2456680.657176,11.399,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.304,Z,,11.121,,SN 2014J,AAVSO,STD,,,,
2456680.657651,11.416,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.302,Z,,11.117,,SN 2014J,AAVSO,STD,,,,
2456680.657737,11.361,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.305,Z,12.305,13.460,,SN 2014J,AAVSO,STD,,,,
2456680.658102,11.412,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.301,Z,,11.120,,SN 2014J,AAVSO,STD,,,,
2456680.658397,11.355,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.303,Z,12.301,13.434,,SN 2014J,AAVSO,STD,,,,
2456680.658576,11.396,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.300,Z,,11.127,,SN 2014J,AAVSO,STD,,,,
2456680.659016,11.426,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.299,Z,,11.120,,SN 2014J,AAVSO,STD,,,,
2456680.659045,11.364,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.302,Z,12.304,13.478,,SN 2014J,AAVSO,STD,,,,
2456680.659491,11.417,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.298,Z,,11.115,,SN 2014J,AAVSO,STD,,,,
2456680.659705,11.368,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.300,Z,12.301,13.444,,SN 2014J,AAVSO,STD,,,,
2456680.659954,11.435,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.297,Z,,11.119,,SN 2014J,AAVSO,STD,,,,
2456680.660365,11.369,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.298,Z,12.301,13.469,,SN 2014J,AAVSO,STD,,,,
2456680.660428,11.412,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.296,Z,,11.114,,SN 2014J,AAVSO,STD,,,,
2456680.660903,11.414,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.295,Z,,11.143,,SN 2014J,AAVSO,STD,,,,
2456680.661024,11.365,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.297,Z,12.300,13.463,,SN 2014J,AAVSO,STD,,,,
2456680.661227,11.357,0.013,,V,HBB,,ENSEMBLE,000-BLG-313,13175AES,,0,1.536,Z,,10.588,,PSN J09554214+6940260,,STD,,,,
2456680.661366,11.414,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.294,Z,,11.130,,SN 2014J,AAVSO,STD,,,,
2456680.661684,11.347,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.295,Z,12.312,13.453,,SN 2014J,AAVSO,STD,,,,
2456680.661840,11.411,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.293,Z,,11.126,,SN 2014J,AAVSO,STD,,,,
2456680.662315,11.398,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.292,Z,,11.127,,SN 2014J,AAVSO,STD,,,,
2456680.662344,11.368,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.294,Z,12.317,13.488,,SN 2014J,AAVSO,STD,,,,
2456680.662755,11.414,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.291,Z,,11.119,,SN 2014J,AAVSO,STD,,,,
2456680.663003,11.374,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.292,Z,12.289,13.447,,SN 2014J,AAVSO,STD,,,,
2456680.663194,11.409,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.290,Z,,11.121,,SN 2014J,AAVSO,STD,,,,
2456680.663652,11.371,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.291,Z,12.290,13.455,,SN 2014J,AAVSO,STD,,,,
2456680.663681,11.405,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.289,Z,,11.112,,SN 2014J,AAVSO,STD,,,,
2456680.664155,11.420,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.287,Z,,11.143,,SN 2014J,AAVSO,STD,,,,
2456680.664311,11.362,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.290,Z,12.291,13.445,,SN 2014J,AAVSO,STD,,,,
2456680.664630,11.431,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.286,Z,,11.121,,SN 2014J,AAVSO,STD,,,,
2456680.664971,11.369,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.288,Z,12.291,13.462,,SN 2014J,AAVSO,STD,,,,
2456680.665104,11.431,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.285,Z,,11.130,,SN 2014J,AAVSO,STD,,,,
2456680.665521,11.460,0.013,,V,CABB,,ENSEMBLE,,13175DD,,0,,Z,,,,SN 2014J,AAVSO,STD,,,,
2456680.665544,11.360,0.013,,V,HBB,,ENSEMBLE,000-BLG-313,13175AES,,0,1.522,Z,,10.588,,PSN J09554214+6940260,,STD,,,,
2456680.665579,11.418,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.284,Z,,11.123,,SN 2014J,AAVSO,STD,,,,
2456680.665631,11.362,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.287,Z,12.309,13.451,,SN 2014J,AAVSO,STD,,,,
2456680.666053,11.413,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.283,Z,,11.131,,SN 2014J,AAVSO,STD,,,,
2456680.666291,11.370,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.285,Z,12.297,13.456,,SN 2014J,AAVSO,STD,,,,
2456680.666968,11.412,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.281,Z,,11.130,,SN 2014J,AAVSO,STD,,,,
2456680.667454,11.402,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.280,Z,,11.123,,SN 2014J,AAVSO,STD,,,,
2456680.667917,11.402,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.279,Z,,11.122,,SN 2014J,AAVSO,STD,,,,
2456680.668391,11.405,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.278,Z,,11.121,,SN 2014J,AAVSO,STD,,,,
2456680.668715,11.361,0.013,,V,HBB,,ENSEMBLE,000-BLG-313,13175AES,,0,1.512,Z,,10.590,,PSN J09554214+6940260,,STD,,,,
2456680.668901,11.407,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.277,Z,,11.123,,SN 2014J,AAVSO,STD,,,,
2456680.669340,11.409,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.276,Z,,11.124,,SN 2014J,AAVSO,STD,,,,
2456680.669780,11.434,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.275,Z,,11.150,,SN 2014J,AAVSO,STD,,,,
2456680.670243,11.412,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.274,Z,,11.119,,SN 2014J,AAVSO,STD,,,,
2456680.670573,11.366,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.276,Z,12.304,13.459,,SN 2014J,AAVSO,STD,,,,
2456680.670706,11.397,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.273,Z,,11.127,,SN 2014J,AAVSO,STD,,,,
2456680.671146,11.378,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.272,Z,,11.113,,SN 2014J,AAVSO,STD,,,,
2456680.671233,11.367,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.275,Z,12.299,13.466,,SN 2014J,AAVSO,STD,,,,
2456680.671620,11.417,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.271,Z,,11.129,,SN 2014J,AAVSO,STD,,,,
2456680.671632,11.361,0.013,,V,HBB,,ENSEMBLE,000-BLG-313,13175AES,,0,1.502,Z,,10.586,,PSN J09554214+6940260,,STD,,,,
2456680.671881,11.357,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.273,Z,12.331,13.481,,SN 2014J,AAVSO,STD,,,,
2456680.672060,11.408,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.270,Z,,11.128,,SN 2014J,AAVSO,STD,,,,
2456680.672500,11.404,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.269,Z,,11.125,,SN 2014J,AAVSO,STD,,,,
2456680.672552,11.364,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.272,Z,12.304,13.448,,SN 2014J,AAVSO,STD,,,,
2456680.672974,11.405,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.268,Z,,11.129,,SN 2014J,AAVSO,STD,,,,
2456680.6732,11.364,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.270,Z,12.295,13.454,,SN 2014J,AAVSO,STD,,,,
2456680.673414,11.391,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.267,Z,,11.116,,SN 2014J,AAVSO,STD,,,,
2456680.67386,11.371,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.269,Z,12.290,13.442,,SN 2014J,AAVSO,STD,,,,
2456680.673877,11.407,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.266,Z,,11.125,,SN 2014J,AAVSO,STD,,,,
2456680.674340,11.397,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.265,Z,,11.135,,SN 2014J,AAVSO,STD,,,,
2456680.67452,11.363,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.268,Z,12.292,13.438,,SN 2014J,AAVSO,STD,,,,
2456680.67456,11.349,0.013,,V,HBB,,ENSEMBLE,000-BLG-313,13175AES,,0,1.493,Z,,10.577,,PSN J09554214+6940260,,STD,,,,
2456680.674815,11.425,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.264,Z,,11.113,,SN 2014J,AAVSO,STD,,,,
2456680.675179,11.369,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.266,Z,12.310,13.469,,SN 2014J,AAVSO,STD,,,,
2456680.675266,11.422,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.264,Z,,11.107,,SN 2014J,AAVSO,STD,,,,
2456680.675741,11.413,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.263,Z,,11.125,,SN 2014J,AAVSO,STD,,,,
2456680.675839,11.365,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.265,Z,12.314,13.485,,SN 2014J,AAVSO,STD,,,,
2456680.676169,11.412,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.262,Z,,11.122,,SN 2014J,AAVSO,STD,,,,
2456680.676499,11.368,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.264,Z,12.302,13.458,,SN 2014J,AAVSO,STD,,,,
2456680.676609,11.400,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.261,Z,,11.129,,SN 2014J,AAVSO,STD,,,,
2456680.677049,11.404,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.260,Z,,11.125,,SN 2014J,AAVSO,STD,,,,
2456680.677147,11.374,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.262,Z,12.277,13.443,,SN 2014J,AAVSO,STD,,,,
2456680.677512,11.374,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.259,Z,,11.121,,SN 2014J,AAVSO,STD,,,,
2456680.677535,11.338,0.013,,V,HBB,,ENSEMBLE,000-BLG-313,13175AES,,0,1.485,Z,,10.577,,PSN J09554214+6940260,,STD,,,,
2456680.677807,11.361,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.261,Z,12.289,13.435,,SN 2014J,AAVSO,STD,,,,
2456680.677940,11.425,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.258,Z,,11.123,,SN 2014J,AAVSO,STD,,,,
2456680.678380,11.398,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.257,Z,,11.135,,SN 2014J,AAVSO,STD,,,,
2456680.678466,11.361,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.260,Z,12.285,13.432,,SN 2014J,AAVSO,STD,,,,
2456680.678819,11.420,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.256,Z,,11.120,,SN 2014J,AAVSO,STD,,,,
2456680.679126,11.374,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.258,Z,12.294,13.447,,SN 2014J,AAVSO,STD,,,,
2456680.679271,11.381,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.255,Z,,11.122,,SN 2014J,AAVSO,STD,,,,
2456680.679722,11.401,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.255,Z,,11.119,,SN 2014J,AAVSO,STD,,,,
2456680.679786,11.367,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.257,Z,12.285,13.443,,SN 2014J,AAVSO,STD,,,,
2456680.680162,11.428,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.254,Z,,11.128,,SN 2014J,AAVSO,STD,,,,
2456680.680446,11.364,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.256,Z,12.293,13.468,,SN 2014J,AAVSO,STD,,,,
2456680.680590,11.425,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.253,Z,,11.126,,SN 2014J,AAVSO,STD,,,,
2456680.681065,11.415,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.252,Z,,11.121,,SN 2014J,AAVSO,STD,,,,
2456680.681105,11.364,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.255,Z,12.313,13.458,,SN 2014J,AAVSO,STD,,,,
2456680.681539,11.408,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.251,Z,,11.126,,SN 2014J,AAVSO,STD,,,,
2456680.681765,11.359,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.253,Z,12.302,13.463,,SN 2014J,AAVSO,STD,,,,
2456680.681968,11.411,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.250,Z,,11.121,,SN 2014J,AAVSO,STD,,,,
2456680.682425,11.359,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.252,Z,12.295,13.452,,SN 2014J,AAVSO,STD,,,,
2456680.682442,11.395,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.249,Z,,11.115,,SN 2014J,AAVSO,STD,,,,
2456680.682882,11.407,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.248,Z,,11.124,,SN 2014J,AAVSO,STD,,,,
2456680.683084,11.361,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.251,Z,12.279,13.429,,SN 2014J,AAVSO,STD,,,,
2456680.683310,11.425,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.247,Z,,11.133,,SN 2014J,AAVSO,STD,,,,
2456680.683744,11.353,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.250,Z,12.292,13.433,,SN 2014J,AAVSO,STD,,,,
2456680.683762,11.409,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.247,Z,,11.115,,SN 2014J,AAVSO,STD,,,,
2456680.684190,11.402,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.246,Z,,11.129,,SN 2014J,AAVSO,STD,,,,
2456680.684404,11.364,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.248,Z,12.278,13.437,,SN 2014J,AAVSO,STD,,,,
2456680.684630,11.397,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.245,Z,,11.116,,SN 2014J,AAVSO,STD,,,,
2456680.685064,11.358,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.247,Z,12.312,13.484,,SN 2014J,AAVSO,STD,,,,
2456680.685069,11.400,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.244,Z,,11.137,,SN 2014J,AAVSO,STD,,,,
2456680.685509,11.428,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.243,Z,,11.130,,SN 2014J,AAVSO,STD,,,,
2456680.685723,11.362,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.246,Z,12.297,13.452,,SN 2014J,AAVSO,STD,,,,
2456680.685984,11.398,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.242,Z,,11.125,,SN 2014J,AAVSO,STD,,,,
2456680.686383,11.363,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.245,Z,12.308,13.472,,SN 2014J,AAVSO,STD,,,,
2456680.686424,11.399,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.242,Z,,11.128,,SN 2014J,AAVSO,STD,,,,
2456680.686863,11.390,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.241,Z,,11.124,,SN 2014J,AAVSO,STD,,,,
2456680.687043,11.361,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.243,Z,12.290,13.436,,SN 2014J,AAVSO,STD,,,,
2456680.687235,11.360,0.013,,V,HBB,,ENSEMBLE,000-BLG-313,13175AES,,0,1.458,Z,,10.593,,PSN J09554214+6940260,,STD,,,,
2456680.687326,11.398,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.240,Z,,11.118,,SN 2014J,AAVSO,STD,,,,
2456680.687703,11.362,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.242,Z,12.293,13.431,,SN 2014J,AAVSO,STD,,,,
2456680.687766,11.385,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.239,Z,,11.127,,SN 2014J,AAVSO,STD,,,,
2456680.688241,11.412,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.238,Z,,11.126,,SN 2014J,AAVSO,STD,,,,
2456680.688362,11.361,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.241,Z,12.280,13.440,,SN 2014J,AAVSO,STD,,,,
2456680.688681,11.393,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.237,Z,,11.127,,SN 2014J,AAVSO,STD,,,,
2456680.689022,11.363,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.240,Z,12.271,13.430,,SN 2014J,AAVSO,STD,,,,
2456680.689109,11.444,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.236,Z,,11.144,,SN 2014J,AAVSO,STD,,,,
2456680.689583,11.421,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.236,Z,,11.130,,SN 2014J,AAVSO,STD,,,,
2456680.689693,11.367,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.239,Z,12.282,13.440,,SN 2014J,AAVSO,STD,,,,
2456680.690012,11.406,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.235,Z,,11.127,,SN 2014J,AAVSO,STD,,,,
2456680.690149,11.358,0.013,,V,HBB,,ENSEMBLE,000-BLG-313,13175AES,,0,1.450,Z,,10.596,,PSN J09554214+6940260,,STD,,,,
2456680.690353,11.362,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.237,Z,12.332,13.493,,SN 2014J,AAVSO,STD,,,,
2456680.690440,11.410,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.234,Z,,11.111,,SN 2014J,AAVSO,STD,,,,
2456680.690880,11.381,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.233,Z,,11.132,,SN 2014J,AAVSO,STD,,,,
2456680.691013,11.348,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.236,Z,12.300,13.440,,SN 2014J,AAVSO,STD,,,,
2456680.691354,11.419,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.232,Z,,11.112,,SN 2014J,AAVSO,STD,,,,
2456680.691661,11.360,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.235,Z,12.298,13.434,,SN 2014J,AAVSO,STD,,,,
2456680.691794,11.417,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.232,Z,,11.109,,SN 2014J,AAVSO,STD,,,,
2456680.692234,11.387,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.231,Z,,11.126,,SN 2014J,AAVSO,STD,,,,
2456680.692321,11.367,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.234,Z,12.284,13.449,,SN 2014J,AAVSO,STD,,,,
2456680.692662,11.402,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.230,Z,,11.127,,SN 2014J,AAVSO,STD,,,,
2456680.69298,11.368,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.233,Z,12.266,13.418,,SN 2014J,AAVSO,STD,,,,
2456680.693068,11.345,0.012,,V,HBB,,ENSEMBLE,000-BLG-313,13175AES,,0,1.443,Z,,10.588,,PSN J09554214+6940260,,STD,,,,
2456680.693148,11.411,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.229,Z,,11.118,,SN 2014J,AAVSO,STD,,,,
2456680.693588,11.390,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.228,Z,,11.116,,SN 2014J,AAVSO,STD,,,,
2456680.693686,11.361,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.231,Z,12.272,13.445,,SN 2014J,AAVSO,STD,,,,
2456680.694016,11.423,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.228,Z,,11.134,,SN 2014J,AAVSO,STD,,,,
2456680.694346,11.372,0.004,,CV,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.230,Z,12.279,13.440,,SN 2014J,AAVSO,STD,,,,
2456680.694456,11.404,0.005,,V,BJAA,,ENSEMBLE,000-BLG-314,13202BWD,,0,1.227,Z,,11.120,,SN 2014J,AAVSO,STD,,,,
