JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2457888.39130,13.111,0.018,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.844,Z,,13.434,,SN 2017EAW,BAA-VSS,STD,8,,,
2457888.39187,13.163,0.022,,B,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.841,Z,,14.237,,SN 2017EAW,BAA-VSS,STD,9,,,
2457888.39244,13.095,0.017,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.837,Z,,13.440,,SN 2017EAW,BAA-VSS,STD,9,,,
2457888.393,12.9,,,Vis.,BMU,,NA,,NA,,,,Z,,,,SN 2017EAW,KNVWS,STD,,,,
2457888.39301,13.165,0.025,,B,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.834,Z,,14.252,,SN 2017EAW,BAA-VSS,STD,10,,,
2457888.39358,13.115,0.015,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.831,Z,,13.459,,SN 2017EAW,BAA-VSS,STD,10,,,
2457888.394,12.8,,,Vis.,VDE,,NA,,NA,,,,Z,,,,SN 2017EAW,KNVWS,STD,,,,
2457888.39414,13.177,0.032,,B,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.827,Z,,14.219,,SN 2017EAW,BAA-VSS,STD,11,,,
2457888.39472,13.100,0.016,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.824,Z,,13.455,,SN 2017EAW,BAA-VSS,STD,11,,,
2457888.39528,13.152,0.026,,B,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.821,Z,,14.234,,SN 2017EAW,BAA-VSS,STD,12,,,
2457888.39585,13.100,0.016,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.817,Z,,13.466,,SN 2017EAW,BAA-VSS,STD,12,,,
2457888.39642,13.185,0.027,,B,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.814,Z,,14.233,,SN 2017EAW,BAA-VSS,STD,13,,,
2457888.39699,13.091,0.014,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.811,Z,,13.449,,SN 2017EAW,BAA-VSS,STD,13,,,
2457888.39756,13.178,0.022,,B,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.807,Z,,14.253,,SN 2017EAW,BAA-VSS,STD,14,,,
2457888.39813,13.103,0.013,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.804,Z,,13.461,,SN 2017EAW,BAA-VSS,STD,14,,,
2457888.39870,13.167,0.029,,B,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.801,Z,,14.241,,SN 2017EAW,BAA-VSS,STD,15,,,
2457888.39927,13.089,0.014,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.797,Z,,13.454,,SN 2017EAW,BAA-VSS,STD,15,,,
2457888.39984,13.153,0.025,,B,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.794,Z,,14.204,,SN 2017EAW,BAA-VSS,STD,16,,,
2457888.40041,13.127,0.018,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.791,Z,,13.447,,SN 2017EAW,BAA-VSS,STD,16,,,
2457888.40097,13.149,0.028,,B,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.788,Z,,14.201,,SN 2017EAW,BAA-VSS,STD,17,,,
2457888.40154,13.122,0.014,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.784,Z,,13.458,,SN 2017EAW,BAA-VSS,STD,17,,,
2457888.40211,13.177,0.026,,B,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.781,Z,,14.210,,SN 2017EAW,BAA-VSS,STD,18,,,
2457888.40268,13.098,0.014,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.778,Z,,13.493,,SN 2017EAW,BAA-VSS,STD,18,,,
2457888.40325,13.160,0.027,,B,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.775,Z,,14.259,,SN 2017EAW,BAA-VSS,STD,19,,,
2457888.40382,13.123,0.013,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.771,Z,,13.457,,SN 2017EAW,BAA-VSS,STD,19,,,
2457888.40808,13.097,0.008,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.748,Z,,13.462,,SN 2017EAW,BAA-VSS,STD,1,,,
2457888.40837,12.874,0.006,,R,NRNA,,000-BCL-928,,X18809JE,,0,2.124,Z,-14.240,,2457888.40736,AT 2017EAW,AAVSO,STD,,,,
2457888.40878,13.109,0.009,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.744,Z,,13.464,,SN 2017EAW,BAA-VSS,STD,2,,,
2457888.40948,13.106,0.010,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.740,Z,,13.451,,SN 2017EAW,BAA-VSS,STD,3,,,
2457888.41018,13.111,0.009,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.736,Z,,13.473,,SN 2017EAW,BAA-VSS,STD,4,,,
2457888.41127,13.114,0.008,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.730,Z,,13.479,,SN 2017EAW,BAA-VSS,STD,5,,,
2457888.41164,13.087,0.007,,V,MAND,,000-BCL-940,000-BCL-910,X18820L,,0,1.828,Z,13.438,14.540,2457888.4119 ,AT 2017EAW,AAVSO,STD,,,,
2457888.41197,13.100,0.009,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.726,Z,,13.446,,SN 2017EAW,BAA-VSS,STD,6,,,
2457888.41267,13.094,0.010,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.722,Z,,13.472,,SN 2017EAW,BAA-VSS,STD,7,,,
2457888.41337,13.110,0.008,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.718,Z,,13.455,,SN 2017EAW,BAA-VSS,STD,8,,,
2457888.41407,13.114,0.009,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.715,Z,,13.478,,SN 2017EAW,BAA-VSS,STD,9,,,
2457888.41472,13.092,0.007,,V,NRNA,,000-BCL-928,,X18809JE,,0,2.062,Z,-13.782,,2457888.41371,AT 2017EAW,AAVSO,STD,,,,
2457888.41477,13.110,0.009,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.711,Z,,13.473,,SN 2017EAW,BAA-VSS,STD,10,,,
2457888.41547,13.121,0.009,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.707,Z,,13.447,,SN 2017EAW,BAA-VSS,STD,11,,,
2457888.41617,13.123,0.012,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.703,Z,,13.484,,SN 2017EAW,BAA-VSS,STD,12,,,
2457888.41667,12.9,,,Vis.,OJR,,131,,DSS Chart - Trondal ,,,,Z,,,,SN 2017EAW,,STD,,,,
2457888.41687,13.108,0.011,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.700,Z,,13.459,,SN 2017EAW,BAA-VSS,STD,13,,,
2457888.41757,13.121,0.009,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.696,Z,,13.480,,SN 2017EAW,BAA-VSS,STD,14,,,
2457888.41827,13.105,0.009,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.692,Z,,13.465,,SN 2017EAW,BAA-VSS,STD,15,,,
2457888.41897,13.109,0.010,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.688,Z,,13.437,,SN 2017EAW,BAA-VSS,STD,16,,,
2457888.41967,13.112,0.011,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.685,Z,,13.459,,SN 2017EAW,BAA-VSS,STD,17,,,
2457888.41979,13.22,0.02,,CV,BDAD,,ensemble,,Astrometrica,"""35 comp stars from URAT1, 12-15 mag. Average of 48 msrmts.""",0,,Z,,,,SN 2017EAW,,STD,,,,
2457888.42037,13.124,0.010,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.681,Z,,13.467,,SN 2017EAW,BAA-VSS,STD,18,,,
2457888.42107,13.107,0.011,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.677,Z,,13.470,,SN 2017EAW,BAA-VSS,STD,19,,,
2457888.42177,13.092,0.009,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.673,Z,,13.483,,SN 2017EAW,BAA-VSS,STD,20,,,
2457888.42247,13.095,0.012,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.670,Z,,13.430,,SN 2017EAW,BAA-VSS,STD,21,,,
2457888.42317,13.122,0.010,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.666,Z,,13.484,,SN 2017EAW,BAA-VSS,STD,22,,,
2457888.42387,13.132,0.011,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.663,Z,,13.487,,SN 2017EAW,BAA-VSS,STD,23,,,
2457888.42457,13.121,0.012,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.659,Z,,13.477,,SN 2017EAW,BAA-VSS,STD,24,,,
2457888.42527,13.124,0.013,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.655,Z,,13.467,,SN 2017EAW,BAA-VSS,STD,25,,,
2457888.42597,13.100,0.012,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.652,Z,,13.464,,SN 2017EAW,BAA-VSS,STD,26,,,
2457888.42667,13.124,0.010,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.648,Z,,13.488,,SN 2017EAW,BAA-VSS,STD,27,,,
2457888.42702,12.948,0.006,,R,NRNA,,000-BCL-928,,X18809JE,,0,1.949,Z,-14.361,,2457888.42601,AT 2017EAW,AAVSO,STD,,,,
2457888.42738,13.095,0.011,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.644,Z,,13.454,,SN 2017EAW,BAA-VSS,STD,28,,,
2457888.42808,13.115,0.012,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.641,Z,,13.470,,SN 2017EAW,BAA-VSS,STD,29,,,
2457888.42878,13.109,0.010,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.637,Z,,13.452,,SN 2017EAW,BAA-VSS,STD,30,,,
2457888.42948,13.127,0.010,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.634,Z,,13.489,,SN 2017EAW,BAA-VSS,STD,31,,,
2457888.43018,13.117,0.011,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.630,Z,,13.457,,SN 2017EAW,BAA-VSS,STD,32,,,
2457888.43088,13.129,0.011,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.627,Z,,13.477,,SN 2017EAW,BAA-VSS,STD,33,,,
2457888.43158,13.119,0.008,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.623,Z,,13.461,,SN 2017EAW,BAA-VSS,STD,34,,,
2457888.43228,13.115,0.013,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.620,Z,,13.466,,SN 2017EAW,BAA-VSS,STD,35,,,
2457888.43298,13.111,0.011,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.616,Z,,13.504,,SN 2017EAW,BAA-VSS,STD,36,,,
2457888.43334,13.146,0.007,,V,NRNA,,000-BCL-928,,X18809JE,,0,1.895,Z,-13.893,,2457888.43233,AT 2017EAW,AAVSO,STD,,,,
2457888.43368,13.116,0.009,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.613,Z,,13.483,,SN 2017EAW,BAA-VSS,STD,37,,,
2457888.43438,13.104,0.010,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.609,Z,,13.480,,SN 2017EAW,BAA-VSS,STD,38,,,
2457888.43508,13.103,0.010,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.606,Z,,13.473,,SN 2017EAW,BAA-VSS,STD,39,,,
2457888.43578,13.109,0.010,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.602,Z,,13.462,,SN 2017EAW,BAA-VSS,STD,40,,,
2457888.43648,13.113,0.010,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.599,Z,,13.467,,SN 2017EAW,BAA-VSS,STD,41,,,
2457888.43718,13.120,0.012,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.595,Z,,13.451,,SN 2017EAW,BAA-VSS,STD,42,,,
2457888.43788,13.106,0.013,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.592,Z,,13.487,,SN 2017EAW,BAA-VSS,STD,43,,,
2457888.43858,13.100,0.015,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.589,Z,,13.470,,SN 2017EAW,BAA-VSS,STD,44,,,
2457888.43928,13.084,0.012,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.585,Z,,13.458,,SN 2017EAW,BAA-VSS,STD,45,,,
2457888.43968,13.108,0.007,,SG,NRNA,,000-BCL-928,,X18809JE,,0,1.844,Z,-13.803,,2457888.43867,AT 2017EAW,AAVSO,STD,,,,
2457888.43998,13.120,0.015,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.582,Z,,13.514,,SN 2017EAW,BAA-VSS,STD,46,,,
2457888.44069,13.102,0.015,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.578,Z,,13.465,,SN 2017EAW,BAA-VSS,STD,47,,,
2457888.44139,13.112,0.021,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.575,Z,,13.486,,SN 2017EAW,BAA-VSS,STD,48,,,
2457888.44209,13.106,0.019,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.572,Z,,13.474,,SN 2017EAW,BAA-VSS,STD,49,,,
2457888.44279,13.120,0.018,,V,BDG,,ENSEMBLE,GSC 4246 0639,APASS,,1,1.568,Z,,13.484,,SN 2017EAW,BAA-VSS,STD,50,,,
2457888.44366,13.099,0.075,,B,VLYA,,ENSEMBLE,000-BCL-940,X18930AQT,,1,,Z,,14.148,,SN 2017EAW,AAVSO,STD,,,,
2457888.44449,13.091,0.024,,V,VLYA,,ENSEMBLE,000-BCL-940,X18930AQT,,1,,Z,,13.438,,SN 2017EAW,AAVSO,STD,,,,
2457888.44598,13.191,0.006,,SR,NRNA,,000-BCL-928,,X18809JE,,0,1.795,Z,-14.340,,2457888.44497,AT 2017EAW,AAVSO,STD,,,,
2457888.45227,13.253,0.009,,SI,NRNA,,000-BCL-928,,X18809JE,,0,1.749,Z,-13.801,,2457888.45126,AT 2017EAW,AAVSO,STD,,,,
2457888.45741,12.830,0.019,,R,VLYA,,ENSEMBLE,000-BCL-940,X18930AQT,,1,,Z,,12.900,,SN 2017EAW,AAVSO,STD,,,,
2457888.45985,12.871,0.006,,R,NRNA,,000-BCL-928,,X18809JE,,0,1.697,Z,-14.357,,2457888.45884,AT 2017EAW,AAVSO,STD,,,,
2457888.46615,13.075,0.007,,V,NRNA,,000-BCL-928,,X18809JE,,0,1.655,Z,-13.883,,2457888.46514,AT 2017EAW,AAVSO,STD,,,,
2457888.47249,13.057,0.006,,SG,NRNA,,000-BCL-928,,X18809JE,,0,1.616,Z,-13.811,,2457888.47148,AT 2017EAW,AAVSO,STD,,,,
2457888.47881,13.106,0.006,,SR,NRNA,,000-BCL-928,,X18809JE,,0,1.579,Z,-14.310,,2457888.47780,AT 2017EAW,AAVSO,STD,,,,
2457888.48024,13.097,0.071,,B,VLYA,,ENSEMBLE,000-BCL-940,X18930AQT,,1,,Z,,14.141,,SN 2017EAW,AAVSO,STD,,,,
2457888.48382,13.083,0.014,,V,VLYA,,ENSEMBLE,000-BCL-940,X18930AQT,,1,,Z,,13.439,,SN 2017EAW,AAVSO,STD,,,,
2457888.48738,12.833,0.018,,R,VLYA,,ENSEMBLE,000-BCL-940,X18930AQT,,1,,Z,,12.895,,SN 2017EAW,AAVSO,STD,,,,
2457888.49267,12.935,0.006,,R,NRNA,,000-BCL-928,,X18809JE,,0,1.503,Z,-14.442,,2457888.49166,AT 2017EAW,AAVSO,STD,,,,
2457888.49903,13.142,0.007,,V,NRNA,,000-BCL-928,,X18809JE,,0,1.471,Z,-13.987,,2457888.49802,AT 2017EAW,AAVSO,STD,,,,
2457888.50543,13.122,0.006,,SG,NRNA,,000-BCL-928,,X18809JE,,0,1.441,Z,-13.925,,2457888.50442,AT 2017EAW,AAVSO,STD,,,,
2457888.51179,13.168,0.006,,SR,NRNA,,000-BCL-928,,X18809JE,,0,1.413,Z,-14.394,,2457888.51078,AT 2017EAW,AAVSO,STD,,,,
2457888.51814,13.235,0.008,,SI,NRNA,,000-BCL-928,,X18809JE,,0,1.386,Z,-13.848,,2457888.51713,AT 2017EAW,AAVSO,STD,,,,
2457888.52573,12.861,0.006,,R,NRNA,,000-BCL-928,,X18809JE,,0,1.355,Z,-14.383,,2457888.52472,AT 2017EAW,AAVSO,STD,,,,
2457888.53204,13.079,0.007,,V,NRNA,,000-BCL-928,,X18809JE,,0,1.332,Z,-13.958,,2457888.53103,AT 2017EAW,AAVSO,STD,,,,
2457888.53840,13.056,0.006,,SG,NRNA,,000-BCL-928,,X18809JE,,0,1.309,Z,-13.890,,2457888.53739,AT 2017EAW,AAVSO,STD,,,,
2457888.53984,13.070,0.036,,B,VLYA,,ENSEMBLE,000-BCL-940,X18930AQT,,1,,Z,,14.140,,SN 2017EAW,AAVSO,STD,,,,
2457888.54343,13.070,0.017,,V,VLYA,,ENSEMBLE,000-BCL-940,X18930AQT,,1,,Z,,13.435,,SN 2017EAW,AAVSO,STD,,,,
2457888.54472,13.105,0.006,,SR,NRNA,,000-BCL-928,,X18809JE,,0,1.288,Z,-14.339,,2457888.54371,AT 2017EAW,AAVSO,STD,,,,
2457888.54699,12.833,0.002,,R,VLYA,,ENSEMBLE,000-BCL-940,X18930AQT,,1,,Z,,12.911,,SN 2017EAW,AAVSO,STD,,,,
2457888.55102,13.165,0.008,,SI,NRNA,,000-BCL-928,,X18809JE,,0,1.268,Z,-13.811,,2457888.55001,AT 2017EAW,AAVSO,STD,,,,
2457888.55836,12.882,0.006,,R,NRNA,,000-BCL-928,,X18809JE,,0,1.246,Z,-14.430,,2457888.55735,AT 2017EAW,AAVSO,STD,,,,
2457888.56468,13.111,0.007,,V,NRNA,,000-BCL-928,,X18809JE,,0,1.228,Z,-13.997,,2457888.56367,AT 2017EAW,AAVSO,STD,,,,
2457888.57102,13.062,0.006,,SG,NRNA,,000-BCL-928,,X18809JE,,0,1.211,Z,-13.854,,2457888.57001,AT 2017EAW,AAVSO,STD,,,,
2457888.57734,13.129,0.006,,SR,NRNA,,000-BCL-928,,X18809JE,,0,1.196,Z,-14.305,,2457888.57633,AT 2017EAW,AAVSO,STD,,,,
2457888.58365,13.186,0.008,,SI,NRNA,,000-BCL-928,,X18809JE,,0,1.181,Z,-13.815,,2457888.58264,AT 2017EAW,AAVSO,STD,,,,
2457888.59088,12.839,0.006,,R,NRNA,,000-BCL-928,,X18809JE,,0,1.166,Z,-14.395,,2457888.58987,AT 2017EAW,AAVSO,STD,,,,
2457888.59720,13.048,0.006,,V,NRNA,,000-BCL-928,,X18809JE,,0,1.153,Z,-13.961,,2457888.59619,AT 2017EAW,AAVSO,STD,,,,
2457888.60352,13.030,0.006,,SG,NRNA,,000-BCL-928,,X18809JE,,0,1.141,Z,-13.927,,2457888.60251,AT 2017EAW,AAVSO,STD,,,,
2457888.60983,13.072,0.006,,SR,NRNA,,000-BCL-928,,X18809JE,,0,1.130,Z,-14.334,,2457888.60882,AT 2017EAW,AAVSO,STD,,,,
2457888.61613,13.135,0.008,,SI,NRNA,,000-BCL-928,,X18809JE,,0,1.120,Z,-13.786,,2457888.61512,AT 2017EAW,AAVSO,STD,,,,
2457888.62359,12.846,0.006,,R,NRNA,,000-BCL-928,,X18809JE,,0,1.109,Z,-14.399,,2457888.62258,AT 2017EAW,AAVSO,STD,,,,
2457888.62986,13.0,,,Vis.,DMIB,BK,12.7,13.0,Tycho,,,,Z,,,,PSN J20344424+6011359,AAVSO,STD,,,,
2457888.62990,13.054,0.006,,V,NRNA,,000-BCL-928,,X18809JE,,0,1.101,Z,-14.001,,2457888.62889,AT 2017EAW,AAVSO,STD,,,,
2457888.63622,13.015,0.006,,SG,NRNA,,000-BCL-928,,X18809JE,,0,1.093,Z,-13.908,,2457888.63521,AT 2017EAW,AAVSO,STD,,,,
2457888.72431,13.0,,,Vis.,MCPA,,131,126,X18799ASM,This chart was generated for the nearby variable V0778 Cyg before there was a VSX entry for AT 2017eaw.,,,Z,,,,AT 2017EAW,AAVSO,STD,,,,
2457888.79318,13.046,,,V,VADA,V,13.792,14.123,X18952NQ,,0,,Z,13.776,14.120,,SN 2017EAW,AAVSO,STD,,,,
2457888.84791,13.028,0.003,,V,HBB,,000-BCL-922,000-BCL-945,X18809KN,BOXED X 4  ERR = STOM(MAG)|VMAGINS=13.155|VERR=0.001|K1=0.2140|K1ERR=0.0000|CREFMAG=11.458|CREFERR=0.034|KREFMAG=12.959|KREFERR=0.039|VX=1.2625|CX=1.2615|KX=1.2641|TV_BV=-0.0280|TV_BVERR=0.0060|TAVER=2.49,1,1.262,Z,11.596,13.077,,AT 2017EAW,,STD,101,,,
2457888.84876,12.905,0.006,,B,HBB,,000-BCL-922,000-BCL-945,X18809KN,BOXED X 4  ERR = STOM(MAG)|VMAGINS=13.774|VERR=0.005|K1=0.3680|K1ERR=0.0000|CREFMAG=11.727|CREFERR=0.287|KREFMAG=13.482|KREFERR=0.055|VX=1.2606|CX=1.2596|KX=1.2621|TB_BV=0.1070|TB_BVERR=0.0100|TAVER=2.49,1,1.260,Z,12.554,14.084,,AT 2017EAW,,STD,101,,,
2457888.84961,12.788,0.021,,R,HBB,,000-BCL-922,000-BCL-945,X18809KN,BOXED X 4  ERR = STOM(MAG)|VMAGINS=12.655|VERR=0.015|K1=0.1650|K1ERR=0.0000|CREFMAG=11.067|CREFERR=0.041|KREFMAG=12.577|KREFERR=0.039|VX=1.2587|CX=1.2577|KX=1.2602|TR_VI=-0.1470|TR_VIERR=0.0520|TAVER=2.49,1,1.258,Z,10.977,12.403,,AT 2017EAW,,STD,101,,,
2457888.85091,12.561,0.012,,I,HBB,,000-BCL-922,000-BCL-945,X18809KN,BOXED X 4  ERR = STOM(MAG)|VMAGINS=13.260|VERR=0.011|K1=0.1300|K1ERR=0.0000|CREFMAG=10.700|CREFERR=0.047|KREFMAG=12.218|KREFERR=0.039|VX=1.2558|CX=1.2549|KX=1.2574|TI_VI=-0.0410|TI_VIERR=0.0160|TAVER=2.49,1,1.255,Z,11.411,12.840,,AT 2017EAW,,STD,101,,,
2457888.87083,12.9,,,Vis.,SLH,,126,129,x18779atn,,,,Z,,,,AT 2017EAW,AAVSO,STD,,,,
2457889.362859,12.9998,0.0099,,CV,MXI,,ENSEMBLE,,X18827AG,,0,,Z,,,,SN 2017EAW,UAI,STD,,,,
2457889.37222,13.1,0.05,,CV,WKL,,,,X18820AP,,0,,Z,13.0,,,SN 2017EAW,BAV,STD,,,,
2457889.39583,12.76,,,Vis.,MAEA,,11.5,13.4,X18820KQ,,,,Z,,,,AT 2017EAW,AAVSO,STD,,,,
2457889.39931,12.7,,,Vis.,DMIB,K,12.7,,Tycho,"Dobson 12""",,,Z,,,,PSN J20344424+6011359,AAVSO,STD,,,,
2457889.40341,13.053,0.02,,B,NOT,,000-BCL-945,000-BCL-940,X18809B,,1,1.67,Z,13.482,14.162,,SN 2017EAW,BAV,STD,1,,,
2457889.40403,12.983,0.02,,V,NOT,,000-BCL-945,000-BCL-940,X18809B,,1,1.67,Z,12.959,13.412,,SN 2017EAW,BAV,STD,1,,,
2457889.46515,12.710,0.007,,R,NRNA,,000-BCL-928,,X18809JE,,0,1.645,Z,-13.813,,2457889.46416,AT 2017EAW,AAVSO,STD,,,,
2457889.47115,12.951,0.009,,V,NRNA,,000-BCL-928,,X18809JE,,0,1.609,Z,-13.263,,2457889.47016,AT 2017EAW,AAVSO,STD,,,,
2457889.47717,12.966,0.008,,SG,NRNA,,000-BCL-928,,X18809JE,,0,1.574,Z,-13.101,,2457889.47618,AT 2017EAW,AAVSO,STD,,,,
2457889.48316,12.953,0.009,,SR,NRNA,,000-BCL-928,,X18809JE,,0,1.541,Z,-13.386,,2457889.48217,AT 2017EAW,AAVSO,STD,,,,
2457889.48916,12.982,0.012,,SI,NRNA,,000-BCL-928,,X18809JE,,0,1.510,Z,-12.789,,2457889.48817,AT 2017EAW,AAVSO,STD,,,,
2457889.53125,12.9,,,Vis.,WKL,,12.5,13.0,X18820AP,,,,Z,,,,SN 2017EAW,BAV,STD,,,,
2457889.55972,12.95,0.05,,CV,WKL,,,,X18820AP,,0,,Z,13.0,12.5,,SN 2017EAW,BAV,STD,,,,
2457889.67081,12.888,0.025,,V,ATE,,ENSEMBLE,134,X18809KV,,0,1.080,Z,,13.417,2457889.66983,AT 2017EAW,AAVSO,STD,,,,
2457889.67778,12.8,,,Vis.,SLH,,125,130,x18820jt,,,,Z,,,,AT 2017EAW,AAVSO,STD,,,,
2457889.67778,12.8,,,Vis.,SLH,,125,130,x18820JT,,,,Z,,,,SN 2017eaw,AAVSO,STD,,,,
2457889.72500,12.9,,,Vis.,MCPA,,130,125,X18820CF,,,,Z,,,,SN 2017EAW,AAVSO,STD,,,,
2457889.816736,12.967,0.0138,,V,UMAA,,000-BCL-945,000-BCL-940,X18838BE,,0,,Z,15.12646,15.65142,,SN 2017EAW,,STD,,,,
2457889.825046,12.762,0.0157,,I,UMAA,,000-BCL-945,000-BCL-940,1111111,,0,,Z,14.99600,15.28610,,SN 2017EAW,,STD,,,,
2457889.829907,13.06,0.0196,,B,UMAA,,000-BCL-945,000-BCL-940,X18838BE,,0,,Z,15.89743,16.55087,,SN 2017eaw,,STD,,,,
2457889.88194,12.7,,,Vis.,CCY,B,125,130,X18820AJ,,,,Z,,,,SN 2017EAW,AAVSO,STD,,,,
2457889.97773,13.082,0.019,,B,FJQ,,000-BCL-945,000-BCL-940,X19014BFK,|VMAGINS=13.734|VERR=0.016|CREFMAG=13.482|CREFERR=0.055|KREFMAG=14.139|KREFERR=0.048|VX=0.0000|CX=0.0000|KX=0.0000|TB_BV=0.2950|TB_BVERR=0.0110|TAVER=2.49,1,1.149,Z,14.025,14.642,,SN 2017EAW,AAVSO,STD,104,,,
2457889.97847,13.066,0.019,,B,FJQ,,000-BCL-945,000-BCL-940,X19014BFK,|VMAGINS=13.705|VERR=0.016|CREFMAG=13.482|CREFERR=0.055|KREFMAG=14.139|KREFERR=0.048|VX=0.0000|CX=0.0000|KX=0.0000|TB_BV=0.2950|TB_BVERR=0.0110|TAVER=2.49,1,1.148,Z,14.020,14.620,,SN 2017EAW,AAVSO,STD,105,,,
2457889.97930,13.006,0.018,,B,FJQ,,000-BCL-945,000-BCL-940,X19014BFK,|VMAGINS=13.681|VERR=0.015|CREFMAG=13.482|CREFERR=0.055|KREFMAG=14.139|KREFERR=0.048|VX=0.0000|CX=0.0000|KX=0.0000|TB_BV=0.2950|TB_BVERR=0.0110|TAVER=2.49,1,1.147,Z,14.011,14.592,,SN 2017EAW,AAVSO,STD,106,,,
